DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	10q24.2	10	99524480	NKX2-3	LOC101927300 - LINC01475	101927300	101927324		86363	1870	rs4409764-?	rs4409764	0	4409764	intergenic_variant	1		2E-21	20.69897000433602				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	7q31.1	7	107839870	SLC26A3, DLD, LAMB1	PIGCP2 - LOC105375444	100128307	105375444		30079	16525	rs4380874-?	rs4380874	0	4380874	intergenic_variant	1		9E-21	20.045757490560675				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	9p24.1	9	4981601	Intergenic	HNRNPA1P41 - JAK2	100128701	3717		35639	3485	rs75900472-?	rs75900472	0	75900472	intergenic_variant	1		1E-19	19.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1q23.3	1	161509955	HSPA6, FCGR3A, FCGR3B, FCGR2B, FCGR2A	FCGR2A			2212			rs1801274-?	rs1801274	0	1801274	missense_variant	0		2E-18	17.69897000433602				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	2q37.3	2	240634984	GPR35	GPR35 - LOC100420500	2859	100420500		3725	37419	rs4676408-?	rs4676408	0	4676408	regulatory_region_variant	1		1E-17	17.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	17q12	17	39756124	GSDMB, ORMDL3, LRRC3C, GRB7, ZPBP2, GSDMA, IKZF3	GRB7 - IKZF3	2886	22806		8839	1591	rs12946510-?	rs12946510	0	12946510	regulatory_region_variant	1		2E-16	15.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1q32.1	1	200908434	C1orf106, KIF21B, CACNA1S	C1orf106			55765			rs7554511-?	rs7554511	0	7554511	intron_variant	0		4E-16	15.397940008672037				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	10q21.2	10	62685804	ADO, ZNF365	ZNF365 - ALDH7A1P4	22891	544		13793	55186	rs10761659-?	rs10761659	0	10761659	intergenic_variant	1		1E-15	15.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1p36.12	1	22375738	Intergenic	LOC101060363 - LOC105376856	101060363	105376856		52371	40593	rs12568930-?	rs12568930	0	12568930	regulatory_region_variant	1		2E-15	14.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	6q23.3	6	137685367	Intergenic	LOC102723649 - LOC442263	102723649	442263		10813	20456	rs6920220-?	rs6920220	0	6920220	intron_variant	1		3E-15	14.522878745280337				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	11q13.5	11	76588605	Intergenic	C11orf30 - LOC101928813	56946	101928813		35704	19546	rs11236797-?	rs11236797	0	11236797	regulatory_region_variant	1		5E-15	14.301029995663981				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	13q12.13	13	26957130	Intergenic	FGFR1OP2P1 - RPS21P8	100873883	100873798		51354	20418	rs17085007-?	rs17085007	0	17085007	regulatory_region_variant	1		1E-14	14.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	21q21.1	21	15445619	Intergenic	LOC101927745 - CYCSP42	101927745	343727		836	44905	rs2823286-?	rs2823286	0	2823286	intron_variant	1		2E-13	12.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1q32.1	1	200132792	NR5A2	NR5A2			2494			rs2816958-?	rs2816958	0	2816958	intron_variant	0		2E-13	12.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	16q12.1	16	50301163	ADCY7	ADCY7			113			rs78534766-?	rs78534766	0	78534766	missense_variant	0		3E-13	12.522878745280337				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	21q22.3	21	44195858	Intergenic	LOC105377139 - LOC107983952	105377139	107983952		4085	5934	rs7282490-?	rs7282490	0	7282490	intron_variant	1		5E-13	12.301029995663981				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1q21.3	1	151829204	RORC	RORC			6097			rs4845604-?	rs4845604	0	4845604	intron_variant	0		2E-11	10.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	7p22.3	7	2750246	AMZ1, GNA12	GNA12, AMZ1			2768, 155185			rs798502-?	rs798502	0	798502	intron_variant	0		4E-11	10.397940008672037				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	17q21.2	17	42375526	NAGLU, STAT5A, PTRF, STAT5B, STAT3, ATP6V0A1	STAT5A - PTRF	6776	284119		63583	26923	rs12942547-?	rs12942547	0	12942547	intron_variant	1		1E-10	10.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1p36.32	1	2569899	FAM213B, MMEL1, TNFRSF14	LOC100996583			100996583			rs10797432-?	rs10797432	0	10797432	intergenic_variant	0		1E-10	10.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	22q13.33	22	49997051	PIM3, IL17REL, TTLL8	IL17REL			400935			rs5771069-?	rs5771069	0	5771069	missense_variant	0		2E-10	9.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	16q24.1	16	85980635	Intergenic	LOC105371388 - LOC105371389	105371388	105371389		31000	67193	rs16940202-?	rs16940202	0	16940202	intron_variant	1		3E-10	9.522878745280337				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	22q13.1	22	39263768	SYNGR1, RPL3	PDGFB - LOC107985575	5155	107985575		18713	13592	rs2413583-?	rs2413583	0	2413583	intron_variant	1		3E-10	9.522878745280337				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	7q32.1	7	128933913	IRF5	LOC392787 - IRF5	392787	3663		10843	3824	rs4728142-?	rs4728142	0	4728142	regulatory_region_variant	1		3E-10	9.522878745280337				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	17q24.3	17	72646784	SLC39A11	SLC39A11, LOC105371887			201266, 105371887			rs17780256-?	rs17780256	0	17780256	3_prime_UTR_variant	0		4E-10	9.397940008672037				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	6q21	6	111526988	KIAA1919, TRAF3IP2, SLC16A10, REV3L, FYN	TRAF3IP2-AS1, LOC107986522			643749, 107986522			rs3851228-?	rs3851228	0	3851228	intron_variant	0		6E-10	9.221848749616356				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	11q23.2	11	114526441	RBM7, REXO2, NXPE4, NXPE1, RP11-212D19.4	NXPE2, NXPE1			120406, 120400			rs200349593-?	rs200349593	0	200349593	intron_variant	0		2E-9	8.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	1p36.23	1	7962137	VAMP3, UTS2, PARK7, ERRFI1, PER3, TNFRSF9, CAMTA1	PARK7			11315			rs3766606-?	rs3766606	0	3766606	intron_variant	0		4E-9	8.397940008672037				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	19q13.11	19	33240645	Intergenic	SLC7A10 - CEBPA	56301	1050		14795	59289	rs17694108-?	rs17694108	0	17694108	intergenic_variant	1		1E-8	8.0				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	15q22.33	15	67150258	SMAD3	SMAD3			4088			rs17293632-?	rs17293632	0	17293632	intron_variant	0		2E-8	7.698970004336019				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
